day,time,x,y,z,hour,minute,time_new,day_new,week_num,no_movement_1min,no_movement_5min,no_movement_15min,datetime
2,12.9390659,-29.7211266,1.56665456,-33.6558571,12,56,12:56:00,2,0.0,1.0,1.0,0.0,2023-01-03 12:56:00
2,13.1033754,-29.8200035,1.56665456,-34.37,13,06,13:06:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:06:00
2,13.1050415,-29.3557625,1.56665456,-32.0912666,13,06,13:06:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:06:00
2,13.1067142,-28.5551281,1.56665456,-28.1614246,13,06,13:06:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:06:00
2,13.1083841,-26.8069115,1.56665456,-24.6436157,13,06,13:06:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:06:00
2,13.110054,-25.1117229,1.56665456,-22.2342415,13,06,13:06:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:06:00
2,13.111721,-25.6628342,1.59643173,-23.0201,13,06,13:06:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:06:00
2,13.1133957,-24.0721455,1.56665456,-25.95147,13,06,13:06:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:06:00
2,13.1150637,-21.9953175,1.56665456,-29.1243744,13,06,13:06:00,2,0.0,1.0,1.0,1.0,2023-01-03 13:06:00
2,13.6653652,-21.9,1.56665456,-29.27,13,39,13:39:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:39:00
2,13.6670322,-23.1496449,1.56665456,-27.3067646,13,40,13:40:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:40:00
2,13.6687012,-25.2707767,1.56665456,-23.9449615,13,40,13:40:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:40:00
2,13.6703739,-28.268362,1.56665456,-21.3501854,13,40,13:40:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:40:00
2,13.67204,-31.4294,1.56665456,-18.89721,13,40,13:40:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:40:00
2,13.6737118,-34.5865936,1.56665456,-16.4574184,13,40,13:40:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:40:00
2,13.6753845,-36.9756165,1.56665456,-13.3258095,13,40,13:40:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:40:00
2,13.6770554,-37.60852,1.56665456,-9.484665,13,40,13:40:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:40:00
2,13.6787252,-36.0217552,1.56665456,-6.42921448,13,40,13:40:00,2,0.0,1.0,0.0,0.0,2023-01-03 13:40:00
2,13.70373,-35.2700081,1.56665456,-4.439987,13,42,13:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:42:00
2,13.7053995,-36.09643,1.56665456,-6.622284,13,42,13:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:42:00
2,13.7070713,-37.8630676,1.56665456,-10.1782455,13,42,13:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:42:00
2,13.70874,-37.1136627,1.56665456,-13.58749,13,42,13:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:42:00
2,13.7104111,-34.51221,1.56665456,-16.5805,13,42,13:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:42:00
2,13.712079,-31.3522339,1.56665456,-19.0420113,13,42,13:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:42:00
2,13.7137489,-28.19126,1.56665456,-21.5019569,13,42,13:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:42:00
2,13.7154179,-25.1554756,1.56665456,-24.0448818,13,42,13:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 13:42:00
2,13.7170858,-23.0365772,1.56665456,-27.4433861,13,43,13:43:00,2,0.0,1.0,1.0,1.0,2023-01-03 13:43:00
2,14.5409908,-21.9,1.56665456,-29.27,14,32,14:32:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:32:00
2,14.5426579,-23.00664,1.56665456,-27.2242928,14,32,14:32:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:32:00
2,14.5443239,-24.91882,1.56665456,-23.7274475,14,32,14:32:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:32:00
2,14.5459938,-25.2810631,1.56665456,-20.2186871,14,32,14:32:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:32:00
2,14.5476646,-22.9534416,1.56665456,-16.966547,14,32,14:32:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:32:00
2,14.5493326,-20.77933,1.56665456,-13.7381973,14,32,14:32:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:32:00
2,14.5510025,-19.46276,1.56665456,-9.971312,14,33,14:33:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:33:00
2,14.5526752,-18.81296,1.56665456,-6.12404633,14,33,14:33:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:33:00
2,14.554348,-20.0496063,1.56665456,-2.32903671,14,33,14:33:00,2,0.0,1.0,0.0,0.0,2023-01-03 14:33:00
2,14.5793552,-22.09,1.56665456,-1.35998154,14,34,14:34:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:34:00
2,14.581028,-20.1130581,1.56665456,-2.58420563,14,34,14:34:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:34:00
2,14.5826969,-18.76213,1.56665456,-5.96944427,14,34,14:34:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:34:00
2,14.5843668,-19.4060154,1.56665456,-9.871813,14,35,14:35:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:35:00
2,14.5860367,-19.9846458,1.56665456,-11.9316921,14,35,14:35:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:35:00
2,14.5877094,-21.320816,1.56665456,-14.812336,14,35,14:35:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:35:00
2,14.5893822,-23.1978226,1.56665456,-18.3617477,14,35,14:35:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:35:00
2,14.59105,-25.0629711,1.56665456,-21.8237648,14,35,14:35:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:35:00
2,14.5927181,-24.9580727,1.56665456,-24.9740944,14,35,14:35:00,2,0.0,0.0,0.0,0.0,2023-01-03 14:35:00
2,14.594389,-22.63344,1.56665456,-28.2399235,14,35,14:35:00,2,0.0,1.0,1.0,1.0,2023-01-03 14:35:00
2,15.3280239,-21.9,1.56665456,-29.27,15,19,15:19:00,2,0.0,0.0,0.0,0.0,2023-01-03 15:19:00
2,15.3297386,-23.0420628,1.56665456,-27.1588058,15,19,15:19:00,2,0.0,0.0,0.0,0.0,2023-01-03 15:19:00
2,15.3314085,-24.9593735,1.56665456,-23.65505,15,19,15:19:00,2,0.0,0.0,0.0,0.0,2023-01-03 15:19:00
2,15.3330784,-25.2303123,1.56665456,-20.1498432,15,19,15:19:00,2,0.0,0.0,0.0,0.0,2023-01-03 15:19:00
2,15.3347454,-22.8988686,1.56665456,-16.9029331,15,20,15:20:00,2,0.0,0.0,0.0,0.0,2023-01-03 15:20:00
